13 1695203773 1,000000 1 1,000000 1,000000 1,000000
14 1695203773 0,000000 1 0,000000 0,000000 0,000000
15 1695203773 0,000000 1 0,000000 0,000000 0,000000
16 1695203773 0,000000 1 0,000000 0,000000 0,000000
13 1695203774 1,000000 1 1,000000 1,000000 1,000000
14 1695203774 0,000000 1 0,000000 0,000000 0,000000
15 1695203774 0,000000 1 0,000000 0,000000 0,000000
16 1695203774 0,000000 1 0,000000 0,000000 0,000000
13 1695203775 1,000000 1 1,000000 1,000000 1,000000
14 1695203775 0,000000 1 0,000000 0,000000 0,000000
15 1695203775 0,000000 1 0,000000 0,000000 0,000000
16 1695203775 0,000000 1 0,000000 0,000000 0,000000
13 1695203776 1,000000 1 1,000000 1,000000 1,000000
14 1695203776 0,000000 1 0,000000 0,000000 0,000000
15 1695203776 0,000000 1 0,000000 0,000000 0,000000
16 1695203776 0,000000 1 0,000000 0,000000 0,000000
13 1695203777 1,000000 1 1,000000 1,000000 1,000000
14 1695203777 0,000000 1 0,000000 0,000000 0,000000
15 1695203777 0,000000 1 0,000000 0,000000 0,000000
16 1695203777 0,000000 1 0,000000 0,000000 0,000000
13 1695203778 1,000000 1 1,000000 1,000000 1,000000
14 1695203778 0,000000 1 0,000000 0,000000 0,000000
15 1695203778 0,000000 1 0,000000 0,000000 0,000000
16 1695203778 0,000000 1 0,000000 0,000000 0,000000
13 1695203779 1,000000 1 1,000000 1,000000 1,000000
14 1695203779 0,000000 1 0,000000 0,000000 0,000000
15 1695203779 0,000000 1 0,000000 0,000000 0,000000
16 1695203779 0,000000 1 0,000000 0,000000 0,000000
13 1695203780 1,000000 1 1,000000 1,000000 1,000000
14 1695203780 0,000000 1 0,000000 0,000000 0,000000
15 1695203780 0,000000 1 0,000000 0,000000 0,000000
16 1695203780 0,000000 1 0,000000 0,000000 0,000000
13 1695203781 1,000000 1 1,000000 1,000000 1,000000
14 1695203781 0,000000 1 0,000000 0,000000 0,000000
15 1695203781 0,000000 1 0,000000 0,000000 0,000000
16 1695203781 0,000000 1 0,000000 0,000000 0,000000
13 1695203782 1,000000 1 1,000000 1,000000 1,000000
14 1695203782 0,000000 1 0,000000 0,000000 0,000000
15 1695203782 0,000000 1 0,000000 0,000000 0,000000
16 1695203782 0,000000 1 0,000000 0,000000 0,000000
13 1695203783 1,000000 1 1,000000 1,000000 1,000000
14 1695203783 0,000000 1 0,000000 0,000000 0,000000
15 1695203783 0,000000 1 0,000000 0,000000 0,000000
16 1695203783 0,000000 1 0,000000 0,000000 0,000000
13 1695203784 1,000000 1 1,000000 1,000000 1,000000
14 1695203784 0,000000 1 0,000000 0,000000 0,000000
15 1695203784 0,000000 1 0,000000 0,000000 0,000000
16 1695203784 0,000000 1 0,000000 0,000000 0,000000
13 1695203785 1,000000 1 1,000000 1,000000 1,000000
14 1695203785 0,000000 1 0,000000 0,000000 0,000000
15 1695203785 0,000000 1 0,000000 0,000000 0,000000
16 1695203785 0,000000 1 0,000000 0,000000 0,000000
13 1695203786 2,000000 1 2,000000 2,000000 2,000000
14 1695203786 0,000000 1 0,000000 0,000000 0,000000
15 1695203786 0,000000 1 0,000000 0,000000 0,000000
16 1695203786 0,000000 1 0,000000 0,000000 0,000000
13 1695203787 2,000000 1 2,000000 2,000000 2,000000
14 1695203787 0,000000 1 0,000000 0,000000 0,000000
15 1695203787 0,000000 1 0,000000 0,000000 0,000000
16 1695203787 0,000000 1 0,000000 0,000000 0,000000
13 1695203788 2,000000 1 2,000000 2,000000 2,000000
14 1695203788 0,000000 1 0,000000 0,000000 0,000000
15 1695203788 0,000000 1 0,000000 0,000000 0,000000
16 1695203788 0,000000 1 0,000000 0,000000 0,000000
13 1695203789 2,000000 1 2,000000 2,000000 2,000000
14 1695203789 0,000000 1 0,000000 0,000000 0,000000
15 1695203789 0,000000 1 0,000000 0,000000 0,000000
16 1695203789 0,000000 1 0,000000 0,000000 0,000000
13 1695203790 2,000000 1 2,000000 2,000000 2,000000
14 1695203790 0,000000 1 0,000000 0,000000 0,000000
15 1695203790 0,000000 1 0,000000 0,000000 0,000000
16 1695203790 0,000000 1 0,000000 0,000000 0,000000
13 1695203791 2,000000 1 2,000000 2,000000 2,000000
14 1695203791 0,000000 1 0,000000 0,000000 0,000000
15 1695203791 0,000000 1 0,000000 0,000000 0,000000
16 1695203791 0,000000 1 0,000000 0,000000 0,000000
13 1695203792 2,000000 1 2,000000 2,000000 2,000000
14 1695203792 0,000000 1 0,000000 0,000000 0,000000
15 1695203792 0,000000 1 0,000000 0,000000 0,000000
16 1695203792 0,000000 1 0,000000 0,000000 0,000000
13 1695203793 2,000000 1 2,000000 2,000000 2,000000
14 1695203793 0,000000 1 0,000000 0,000000 0,000000
15 1695203793 0,000000 1 0,000000 0,000000 0,000000
