25 1695204027 0,200000 1 0,200000 0,200000 0,200000
25 1695204032 0,200000 1 0,200000 0,200000 0,200000
25 1695204037 4,400000 4 4,400000 4,400000 4,400000
25 1695204042 0,200000 1 0,200000 0,200000 0,200000
25 1695204042 0,200000 1 0,200000 0,200000 0,200000
25 1695204047 4,200000 21 4,200000 4,200000 4,200000
25 1695204042 0,400000 2 0,400000 0,400000 0,400000
25 1695204047 0,600000 3 0,600000 0,600000 0,600000
25 1695204047 7,200000 36 7,200000 7,200000 7,200000
25 1695204052 0,200000 1 0,200000 0,200000 0,200000
25 1695204052 0,200000 1 0,200000 0,200000 0,200000
25 1695204052 0,200000 1 0,200000 0,200000 0,200000
25 1695204062 0,600000 3 0,600000 0,600000 0,600000
25 1695204062 0,200000 1 0,200000 0,200000 0,200000
25 1695204067 2,000000 10 2,000000 2,000000 2,000000
25 1695204067 0,800000 4 0,800000 0,800000 0,800000
25 1695204067 2,200000 11 2,200000 2,200000 2,200000
25 1695204072 11,200000 37 11,200000 11,200000 11,200000
25 1695204067 0,400000 2 0,400000 0,400000 0,400000
25 1695204077 1,200000 2 1,200000 1,200000 1,200000
25 1695204072 0,200000 1 0,200000 0,200000 0,200000
25 1695204077 0,200000 1 0,200000 0,200000 0,200000
25 1695204082 1,000000 4 1,000000 1,000000 1,000000
25 1695204087 0,250000 1 0,250000 0,250000 0,250000
25 1695204087 0,250000 1 0,250000 0,250000 0,250000
